Anio,ID Estacion,Variable,Promedio,Maximo,Minimo,Excedencias limite actual,Dias de excedencias
2018,30003,PM10,23.8,58.7,9.6,0.0,0
2018,30003,PM2.5,13.5,35.3,3.7,0.0,0
2018,30004,O3,15.8,76.5,0.4,0.0,0
2018,30004,PLiquida,0.3,75.4,0.0,0.0,0
2018,30004,PM10,50.0,239.4,0.1,736.0,0
2018,30004,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2018,30004,SO2,3.1,3.8,2.3,0.0,0
2018,30044,PM10,28.1,169.0,1.0,40.0,0
2018,30044,SO2,19.7,54.6,4.7,1.0,0
2018,30057,PM10,40.2,78.3,16.1,0.0,0
2018,30090,PM10,15.3,42.3,9.6,0.0,0
2018,30109,DViento,139.47500000000002,329.2,37.1,0.0,0
2018,30109,HAire2,73.4,98.9,37.1,0.0,0
2018,30109,PM10,36.8,76.4,14.9,0.0,0
2018,30109,SO2,0.8,10.9,0.1,0.0,0
2018,30109,TAire2,24.5,31.7,19.2,0.0,0
2018,30109,VViento,1.6,7.3,0.1,0.0,0
2018,30110,DViento,139.47500000000002,360.0,0.0,0.0,0
2018,30110,HAire2,57.7,88.5,20.2,0.0,0
2018,30110,O3,29.7,103.1,4.5,1.0,0
2018,30110,PLiquida,0.3,77.2,0.0,0.0,0
2018,30110,PM10,45.6,86.0,21.1,2.0,0
2018,30110,PM2.5,12.6,90.0,1.0,63.0,0
2018,30110,RGlobal,106.8,432.725,0.0,0.0,0
2018,30110,TAire2,28.3,38.5,19.9,0.0,0
2018,30110,VViento,2.5,9.5,0.1,0.0,0
2018,30111,PM10,46.6,194.8,0.1,342.0,0
2018,30111,SO2,4.0,12.2,0.9,0.0,0
2018,30472,PM10,63.7,118.5,18.9,11.0,0
2018,30472,PM2.5,21.6,27.6,14.2,0.0,0
2018,30585,PM10,28.5,57.6,11.7,0.0,0
2018,30653,PM10,34.6,79.9,7.8,0.0,0
2018,30689,PM10,40.7,69.4,20.6,0.0,0
2018,30689,PST,83.3,148.8,37.1,0.0,0
2018,30691,PM10,24.5,53.9,6.5,0.0,0
2018,30691,PM2.5,14.2,30.9,4.2,0.0,0
2018,30728,O3,22.4,44.3,2.6,0.0,0
2018,30731,CO,139.47500000000002,432.725,37.1,0.0,0
2018,30731,DViento,94.1,359.4,3.7,0.0,0
2018,30731,HAire10,87.4,100.0,27.0,0.0,0
2018,30731,NO,12.8,146.8,0.0,0.0,0
2018,30731,NO2,18.4,100.0,0.1,0.0,0
2018,30731,O3,28.2,101.4,2.5,1.0,0
2018,30731,P,139.47500000000002,432.725,37.1,0.0,0
2018,30731,PLiquida,0.1,18.7,-7.9,0.0,0
2018,30731,PM2.5,18.2,64.6,5.6,3.0,0
2018,30731,SO2,23.8,52.9,8.0,2.0,0
2018,30731,TAire10,21.7,32.3,14.0,0.0,0
2018,30731,VViento,1.6,6.8,0.0,0.0,0
2018,30732,DViento,96.7,343.6,0.6,0.0,0
2018,30732,HAire10,81.7,100.0,28.1,0.0,0
2018,30732,O3,25.6,124.3,0.7,11.0,0
2018,30732,P,139.47500000000002,432.725,37.1,0.0,0
2018,30732,PLiquida,0.1,23.5,-2.3,0.0,0
2018,30732,PM2.5,19.1,69.2,5.7,1.0,0
2018,30732,RGlobal,128.2,432.725,0.1,0.0,0
2018,30732,TAire10,17.9,27.4,10.6,0.0,0
2018,30732,VViento,0.7,6.3,0.0,0.0,0
2018,30733,CO,139.47500000000002,432.725,1.4,0.0,0
2018,30733,DViento,139.47500000000002,355.9,1.7,0.0,0
2018,30733,HAire10,70.7,100.0,22.3,0.0,0
2018,30733,NO,41.0,298.8,0.1,0.0,0
2018,30733,NO2,30.7,125.0,0.0,0.0,0
2018,30733,P,139.47500000000002,432.725,37.1,0.0,0
2018,30733,PLiquida,0.1,26.1,-5.3,0.0,0
2018,30733,PM10,49.7,79.3,23.6,1.0,0
2018,30733,PM2.5,33.2,127.2,1.0,1190.0,0
2018,30733,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2018,30733,TAire10,20.7,29.7,14.0,0.0,0
2018,30733,VViento,1.1,5.7,0.0,0.0,0
2018,30810,O3,5.5,47.8,0.3,0.0,0
2018,30810,PM10,47.9,317.8,0.1,657.0,0
2018,30810,SO2,0.8,4.0,0.2,0.0,0
2018,30812,PM10,32.9,74.6,7.5,0.0,0
2018,30815,O3,22.5,81.8,0.7,0.0,0
2018,30815,PM10,28.0,84.7,6.4,0.0,0
2018,30815,PM2.5,22.0,64.5,6.4,5.0,0
2018,30815,SO2,11.6,109.2,0.1,2.0,0
2018,30836,PM10,28.6,109.7,6.3,1.0,0
2018,30841,PM10,31.4,103.2,6.4,2.0,0
2018,30842,PM10,25.4,100.0,5.5,1.0,0
2018,30860,PM10,51.6,235.9,3.0,99.0,0
2018,30863,PM10,57.6,235.9,3.0,80.0,0
2018,30864,O3,20.0,40.7,3.6,0.0,0
2018,30864,PM10,44.9,55.6,29.6,0.0,0
2018,30866,O3,28.8,73.5,4.0,0.0,0
2018,30866,PM10,66.3,154.5,34.8,43.0,0
2018,30866,PM2.5,19.7,42.3,8.8,3.0,0
2018,30867,PM2.5,19.1,148.4,2.5,74.0,0
2018,31335,PM2.5,21.3,40.9,11.3,0.0,0
2018,31340,PM10,46.2,147.0,1.0,0.0,0
2018,31340,PM2.5,19.1,87.8,1.2,92.0,0
2018,31341,PM10,33.8,66.7,13.4,0.0,0
2018,31342,NO,49.2,344.8,0.0,0.0,0
2018,31342,NO2,18.7,81.6,0.0,0.0,0
2018,31342,PM10,37.9,138.0,1.0,168.0,0
2018,31343,PM2.5,12.4,58.9,4.7,1.0,0
2018,31345,DViento,139.47500000000002,360.0,0.0,0.0,0
2018,31345,HAire,73.4,93.0,0.0,0.0,0
2018,31345,P,139.47500000000002,432.725,0.0,0.0,0
2018,31345,PLiquida,0.6,5.7,0.0,0.0,0
2018,31345,PM10,23.4,96.3,7.6,0.0,0
2018,31345,RGlobal,135.3,432.725,0.0,0.0,0
2018,31345,TAire,23.5,33.0,0.0,0.0,0
2018,31345,VViento,0.5,6.5,0.0,0.0,0
2018,31360,PM2.5,15.4,57.0,6.7,1.0,0
2018,31362,PM2.5,16.8,55.1,7.1,1.0,0
2018,31364,PM2.5,22.4,60.7,10.3,5.0,0
2018,31366,PM2.5,15.4,40.1,6.4,0.0,0
2018,31369,PM2.5,21.2,46.9,9.8,0.0,0
2018,31371,PM2.5,19.8,44.5,8.1,0.0,0
2018,31373,PM2.5,17.5,58.6,5.9,1.0,0
2018,31375,PM2.5,17.8,56.8,7.3,1.0,0
2018,31377,PM2.5,28.3,177.2,1.2,0.0,0
2018,31379,PM2.5,18.7,56.7,7.1,1.0,0
2018,31381,DViento,139.47500000000002,360.0,0.0,0.0,0
2018,31381,O3,19.3,121.3,1.5,20.0,0
2018,31381,P,139.47500000000002,432.725,0.0,0.0,0
2018,31381,PLiquida,0.1,42.7,0.0,0.0,0
2018,31381,PM10,48.0,311.5,6.7,1.0,0
2018,31381,RGlobal,108.7,432.725,0.0,0.0,0
2018,31381,TAire,19.0,34.7,0.0,0.0,0
2018,31381,VViento,1.0,3.6,0.0,0.0,0
2018,31389,DViento,139.47500000000002,360.0,0.0,0.0,0
2018,31389,HAire,73.0,91.0,0.0,0.0,0
2018,31389,O3,29.6,101.7,2.4,2.0,0
2018,31389,P,139.47500000000002,432.725,0.0,0.0,0
2018,31389,PLiquida,0.2,33.4,0.0,0.0,0
2018,31389,PM10,41.0,432.725,0.5,0.0,0
2018,31389,RGlobal,113.1,432.725,0.0,0.0,0
2018,31389,TAire,25.0,33.9,0.0,0.0,0
2018,31389,VViento,1.0,4.7,0.0,0.0,0
2018,31404,DViento,139.47500000000002,189.2,37.1,0.0,0
2018,31404,HAire,36.9,45.1,32.5,0.0,0
2018,31404,PM2.5,12.0,20.2,4.6,0.0,0
2018,31404,TAire,25.2,28.3,18.3,0.0,0
2018,31404,VViento,1.0,1.9,0.5,0.0,0
2018,31405,DViento,139.47500000000002,260.5,37.1,0.0,0
2018,31405,HAire,36.4,55.4,31.0,0.0,0
2018,31405,PM10,24.7,30.8,20.8,0.0,0
2018,31405,PM2.5,10.9,35.3,4.0,0.0,0
2018,31405,TAire,14.4,17.7,12.1,0.0,0
2018,31405,VViento,1.5,9.6,0.4,0.0,0
2018,31406,DViento,139.47500000000002,209.6,37.1,0.0,0
2018,31406,HAire,66.8,78.0,37.1,0.0,0
2018,31406,PM10,11.7,18.8,7.7,0.0,0
2018,31406,TAire,30.6,32.9,27.7,0.0,0
2018,31406,VViento,0.8,1.3,0.5,0.0,0
2018,31408,DViento,139.47500000000002,263.4,37.1,0.0,0
2018,31408,HAire,70.3,82.8,37.1,0.0,0
2018,31408,PM10,6.0,9.2,3.8,0.0,0
2018,31408,TAire,26.4,31.4,22.9,0.0,0
2018,31408,VViento,0.4,1.2,0.0,0.0,0
2018,31419,DViento,139.47500000000002,268.3,37.1,0.0,0
2018,31419,HAire,60.6,76.1,37.1,0.0,0
2018,31419,PM10,14.2,31.3,6.9,0.0,0
2018,31419,TAire,28.0,30.1,23.6,0.0,0
2018,31419,VViento,1.1,1.8,0.6,0.0,0
2018,31420,DViento,139.47500000000002,271.9,37.1,0.0,0
2018,31420,HAire,71.8,81.4,37.1,0.0,0
2018,31420,PM10,29.9,46.2,20.3,0.0,0
2018,31420,TAire,17.5,18.6,15.7,0.0,0
2018,31420,VViento,1.1,2.0,0.4,0.0,0
2018,31424,DViento,139.47500000000002,296.4,37.1,0.0,0
2018,31424,HAire,36.3,52.9,30.9,0.0,0
2018,31424,PM2.5,14.0,26.2,2.1,0.0,0
2018,31424,TAire,33.5,37.0,29.2,0.0,0
2018,31424,VViento,1.5,2.2,0.8,0.0,0
2018,31441,O3,24.2,115.0,0.4,28.0,0
2018,31441,PM10,79.8,158.3,12.4,104.0,0
2018,31441,PM2.5,16.0,49.6,0.0,7.0,0
2018,31442,O3,5.4,14.2,0.1,0.0,0
2018,31444,PM10,33.0,82.0,1.6,1.0,0
2018,31445,PM10,32.8,87.5,1.6,2.0,0
2018,31446,DViento,139.47500000000002,359.6,0.0,0.0,0
2018,31446,HAire2,41.5,48.7,34.5,0.0,0
2018,31446,PM2.5,9.1,23.4,2.4,0.0,0
2018,31446,TAire2,25.7,28.6,22.1,0.0,0
2018,31446,VViento,10.2,14.8,5.8,0.0,0
2018,31461,DViento,139.47500000000002,315.0,37.1,0.0,0
2018,31461,HAire2,40.6,46.6,30.4,0.0,0
2018,31461,PM2.5,11.0,26.3,3.2,0.0,0
2018,31461,TAire2,21.2,25.9,15.5,0.0,0
2018,31461,VViento,1.0,1.8,0.6,0.0,0
2018,31462,DViento,73.6,225.0,22.5,0.0,0
2018,31462,HAire2,47.7,61.3,37.1,0.0,0
2018,31462,PM2.5,15.0,32.6,3.0,0.0,0
2018,31462,TAire2,21.4,26.7,18.9,0.0,0
2018,31462,VViento,1.0,1.9,0.6,0.0,0
2018,31469,PM10,40.3,123.0,8.0,1.0,0
2018,31471,PM10,25.0,42.6,14.2,0.0,0
2018,31471,PM2.5,12.8,16.8,8.7,0.0,0
2018,31477,PM10,34.1,51.5,22.8,0.0,0
2018,31485,PM10,42.4,86.7,4.5,2.0,0
2018,31496,PM10,44.1,89.8,4.7,1.0,0
2018,31512,DViento,139.47500000000002,267.2,37.1,0.0,0
2018,31512,HAire,42.5,45.0,37.1,0.0,0
2018,31512,HAire2,40.6,48.4,29.5,0.0,0
2018,31512,PM2.5,12.5,17.0,5.5,0.0,0
2018,31512,TAire2,21.9,23.5,20.6,0.0,0
2018,31512,VViento,1.5,2.8,1.2,0.0,0
2018,31522,HAire,78.8,90.5,37.1,0.0,0
2018,31522,HAire10,63.4,88.0,37.1,0.0,0
2018,31522,HAire2,72.4,92.1,37.1,0.0,0
2018,31522,PM2.5,5.1,9.4,2.1,0.0,0
2018,31522,TAire10,20.4,22.6,15.8,0.0,0
2018,31522,TAire2,20.4,22.1,17.3,0.0,0
2018,31525,HAire2,68.0,93.3,37.1,0.0,0
2018,31525,PM2.5,6.9,12.5,3.6,0.0,0
2018,31525,TAire10,20.9,23.5,17.1,0.0,0
2018,31525,TAire2,21.1,23.2,18.4,0.0,0
2018,31528,DViento,139.47500000000002,255.5,37.1,0.0,0
2018,31528,HAire,38.7,41.0,37.1,0.0,0
2018,31528,HAire10,39.2,67.0,17.8,0.0,0
2018,31528,HAire2,37.9,42.3,34.7,0.0,0
2018,31528,PM2.5,3.5,8.8,1.7,0.0,0
2018,31528,TAire10,19.7,21.2,10.0,0.0,0
2018,31528,TAire2,19.7,20.9,17.4,0.0,0
2018,31528,VViento,1.6,2.9,0.8,0.0,0
2018,31530,PM10,43.1,249.3,7.6,3.0,0
2018,31533,PM10,27.1,271.1,0.4,54.0,0
2018,31533,PM2.5,11.2,26.5,0.4,0.0,0
2018,31533,SO2,2.4,12.0,0.2,0.0,0
2018,31537,HAire2,77.3,89.4,37.1,0.0,0
2018,31537,PM2.5,11.1,20.0,5.7,0.0,0
2018,31537,TAire2,20.1,25.5,16.6,0.0,0
2018,31546,DViento,117.2,270.0,0.0,0.0,0
2018,31546,PM2.5,27.2,42.9,11.2,2.0,0
2018,31546,TAire2,22.2,23.6,20.3,0.0,0
2018,31546,VViento,1.0,1.9,0.2,0.0,0
2018,31608,DViento,139.47500000000002,249.0,37.1,0.0,0
2018,31608,HAire2,50.4,58.0,0.0,0.0,0
2018,31608,PM2.5,10.8,18.0,3.0,0.0,0
2018,31608,TAire2,22.0,24.7,20.1,0.0,0
2018,31608,VViento,1.4,1.6,1.3,0.0,0
2018,31617,DViento,139.47500000000002,241.4,37.1,0.0,0
2018,31617,HAire2,41.6,46.1,36.5,0.0,0
2018,31617,PM2.5,3.0,5.0,2.0,0.0,0
2018,31617,TAire2,21.3,23.4,19.4,0.0,0
2018,31617,VViento,1.6,2.0,1.3,0.0,0
2018,31624,DViento,139.47500000000002,375.5,37.1,0.0,0
2018,31624,HAire2,76.5,93.2,37.1,0.0,0
2018,31624,PLiquida,1.2,8.9,0.0,0.0,0
2018,31624,PM10,15.8,25.0,8.0,0.0,0
2018,31624,TAire2,23.4,24.4,21.8,0.0,0
2018,31624,VViento,1.0,2.5,0.0,0.0,0
2018,31628,PM2.5,16.2,38.7,6.2,0.0,0
2018,31629,DViento,139.47500000000002,360.0,22.5,0.0,0
2018,31629,HAire2,42.7,66.0,34.9,0.0,0
2018,31629,PM2.5,18.5,52.0,3.0,5.0,0
2018,31629,TAire2,29.6,32.4,25.8,0.0,0
2018,31629,VViento,1.1,4.2,0.7,0.0,0
2018,31631,DViento,139.47500000000002,292.5,37.1,0.0,0
2018,31631,HAire2,85.9,94.0,37.1,0.0,0
2018,31631,PLiquida,1.0,7.1,0.0,0.0,0
2018,31631,PM10,17.2,24.0,13.0,0.0,0
2018,31631,TAire2,16.2,18.6,14.2,0.0,0
2018,31631,VViento,1.3,3.8,0.0,0.0,0
2018,31637,PM10,20.4,45.0,9.0,0.0,0
2018,31639,PM10,18.7,34.0,7.0,0.0,0
2018,31653,HAire2,38.4,42.0,36.0,0.0,0
2018,31653,PM2.5,10.6,14.0,6.0,0.0,0
2018,31653,TAire2,24.2,25.1,22.1,0.0,0
2018,31656,HAire2,20.1,20.9,19.5,0.0,0
2018,31656,PM2.5,6.0,6.0,6.0,0.0,0
2018,31657,DViento,24.0,24.0,23.0,0.0,0
2018,31657,HAire2,79.1,91.6,37.1,0.0,0
2018,31657,PLiquida,0.6,3.8,0.0,0.0,0
2018,31657,PM10,21.1,29.0,12.0,0.0,0
2018,31657,VViento,0.4,0.6,0.2,0.0,0
2018,31658,PM2.5,6.3,8.0,5.0,0.0,0
2018,31658,TAire2,29.9,31.7,28.0,0.0,0
2018,31659,HAire2,42.4,59.1,37.1,0.0,0
2018,31659,PM2.5,13.5,19.0,7.0,0.0,0
2018,31659,TAire2,29.6,31.9,15.4,0.0,0
2018,31825,CO,139.47500000000002,432.725,0.0,0.0,0
2018,31825,DViento,53.4,360.0,0.3,0.0,0
2018,31825,HAire2,79.0,99.2,37.1,0.0,0
2018,31825,NO,24.2,313.3,0.0,0.0,0
2018,31825,NO2,24.2,136.8,1.0,0.0,0
2018,31825,O3,22.2,115.0,0.5,6.0,0
2018,31825,P,139.47500000000002,432.725,37.1,0.0,0
2018,31825,PM10,51.2,124.8,19.4,5.0,0
2018,31825,PM2.5,16.7,37.7,0.7,0.0,0
2018,31825,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2018,31825,SO2,1.8,65.8,0.0,0.0,0
2018,31825,TAire2,26.6,33.6,20.7,0.0,0
2018,31825,VViento,3.4,9.9,0.0,0.0,0
2018,31827,CO,139.47500000000002,432.725,37.1,0.0,0
2018,31827,DViento,139.47500000000002,359.8,0.4,0.0,0
2018,31827,HAire2,69.9,99.3,0.0,0.0,0
2018,31827,NO,5.5,89.8,0.0,0.0,0
2018,31827,NO2,12.6,46.2,0.0,0.0,0
2018,31827,O3,20.5,64.9,0.2,0.0,0
2018,31827,P,139.47500000000002,432.725,37.1,0.0,0
2018,31827,PLiquida,2.0,432.725,0.0,0.0,0
2018,31827,PM10,30.1,68.8,10.9,0.0,0
2018,31827,PM2.5,11.6,23.5,5.4,0.0,0
2018,31827,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2018,31827,SO2,7.3,39.9,0.2,0.0,0
2018,31827,TAire2,13.6,23.9,0.0,0.0,0
2018,31827,VViento,1.8,6.6,0.0,0.0,0
2018,31829,CO,139.47500000000002,432.725,0.0,0.0,0
2018,31829,DViento,65.1,360.0,0.0,0.0,0
2018,31829,HAire2,81.2,99.3,37.1,0.0,0
2018,31829,NO,5.5,101.2,0.0,0.0,0
2018,31829,NO2,11.2,65.2,0.3,0.0,0
2018,31829,O3,30.5,72.3,2.9,0.0,0
2018,31829,P,139.47500000000002,432.725,37.1,0.0,0
2018,31829,PM10,35.7,77.0,14.3,0.0,0
2018,31829,PM2.5,12.7,31.9,4.8,0.0,0
2018,31829,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2018,31829,SO2,2.6,19.0,0.0,0.0,0
2018,31829,TAire2,26.5,32.9,20.9,0.0,0
2018,31829,VViento,3.1,8.3,0.0,0.0,0
2018,31831,CO,139.47500000000002,432.725,0.0,0.0,0
2018,31831,DViento,25.8,358.1,1.0,0.0,0
2018,31831,HAire10,62.8,91.9,23.7,0.0,0
2018,31831,NO,1.8,59.8,0.0,0.0,0
2018,31831,NO2,6.4,65.2,0.0,0.0,0
2018,31831,O3,35.6,65.7,0.9,0.0,0
2018,31831,P,139.47500000000002,432.725,37.1,0.0,0
2018,31831,PLiquida,0.3,40.4,0.0,0.0,0
2018,31831,PM10,22.3,73.9,5.8,0.0,0
2018,31831,PM2.5,10.1,34.9,2.2,0.0,0
2018,31831,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2018,31831,SO2,4.3,15.3,0.2,0.0,0
2018,31831,TAire10,26.5,34.9,11.6,0.0,0
2018,31831,VViento,2.0,6.0,0.2,0.0,0
2018,31832,CO,139.47500000000002,432.725,8.5,0.0,0
2018,31832,DViento,86.4,286.3,23.0,0.0,0
2018,31832,HAire10,67.6,99.2,32.2,0.0,0
2018,31832,NO,2.7,104.0,0.0,0.0,0
2018,31832,NO2,8.5,52.8,0.2,0.0,0
2018,31832,O3,39.6,87.8,1.0,0.0,0
2018,31832,P,139.47500000000002,432.725,37.1,0.0,0
2018,31832,PLiquida,0.8,432.725,0.0,0.0,0
2018,31832,PM10,35.8,205.6,0.1,130.0,0
2018,31832,PM2.5,13.0,36.7,3.6,0.0,0
2018,31832,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2018,31832,SO2,3.6,14.3,0.1,0.0,0
2018,31832,TAire10,26.7,34.4,19.7,0.0,0
2018,31852,O3,13.6,89.2,0.2,0.0,0
2018,31852,PM10,28.2,57.5,11.7,0.0,0
2018,31853,PM10,42.3,75.4,15.2,0.0,0
2018,99999,CO,139.47500000000002,432.725,0.0,0.0,0
2018,99999,DViento,139.47500000000002,359.8,0.0,0.0,0
2018,99999,HAire,77.9,87.3,37.1,0.0,0
2018,99999,HAire10,71.8,78.5,37.1,0.0,0
2018,99999,HAire2,37.8,65.4,27.2,0.0,0
2018,99999,NO,68.8,108.6,8.6,0.0,0
2018,99999,NO2,11.4,123.8,0.5,0.0,0
2018,99999,O3,14.2,39.7,2.2,0.0,0
2018,99999,P,139.47500000000002,432.725,37.1,0.0,0
2018,99999,PLiquida,0.1,20.3,0.0,0.0,0
2018,99999,PM10,22.3,46.0,4.5,0.0,0
2018,99999,PM2.5,12.1,23.1,4.8,0.0,0
2018,99999,PST,96.9,169.2,34.3,0.0,0
2018,99999,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2018,99999,SO2,10.4,45.2,1.2,0.0,0
2018,99999,TAire,13.5,15.6,11.7,0.0,0
2018,99999,TAire10,29.4,31.6,28.2,0.0,0
2018,99999,TAire2,44.0,88.2,27.5,0.0,0
2018,99999,VViento,1.0,2.4,0.3,0.0,0
2019,8204,DViento,139.47500000000002,359.8,0.8,0.0,0
2019,8204,HAire10,80.0,98.0,37.1,0.0,0
2019,8204,HAire2,79.6,99.0,37.1,0.0,0
2019,8204,P,139.47500000000002,432.725,37.1,0.0,0
2019,8204,PLiquida,0.2,114.8,0.0,0.0,0
2019,8204,PM10,34.6,76.4,13.8,1.0,0
2019,8204,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2019,8204,RUVb,1.8,12.5,0.0,0.0,0
2019,8204,TAire2,24.4,31.9,19.1,0.0,0
2019,8204,VViento,1.1,5.1,0.0,0.0,0
2019,8205,DViento,139.47500000000002,359.6,1.6,0.0,0
2019,8205,HAire10,75.9,87.0,37.1,0.0,0
2019,8205,HAire2,75.7,97.0,37.0,0.0,0
2019,8205,O3,14.9,51.4,0.8,0.0,0
2019,8205,P,139.47500000000002,432.725,0.0,0.0,0
2019,8205,PLiquida,0.1,28.6,0.0,0.0,0
2019,8205,PM10,14.9,18.6,9.7,0.0,0
2019,8205,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2019,8205,RUVb,1.7,13.8,0.0,0.0,0
2019,8205,TAire2,25.5,33.8,19.6,0.0,0
2019,8205,VViento,1.0,4.9,0.0,0.0,0
2019,8207,CO,139.47500000000002,432.725,37.1,0.0,0
2019,8207,O3,32.8,96.3,1.0,0.0,0
2019,8207,PM10,24.7,85.7,6.2,1.0,0
2019,8207,PM2.5,14.1,50.6,3.4,4.0,0
2019,8207,SO2,2.0,4.8,0.5,0.0,0
2019,8208,CO,139.47500000000002,432.725,37.1,0.0,0
2019,8208,NO2,31.8,130.3,1.7,0.0,0
2019,8208,O3,25.7,102.4,0.9,3.0,0
2019,8208,PM10,28.3,160.0,0.5,270.0,0
2019,8208,PM2.5,14.3,110.0,1.0,389.0,0
2019,8210,O3,25.2,102.9,1.1,2.0,0
2019,8210,PM10,45.8,295.0,2.0,806.0,0
2019,8210,PM2.5,16.2,56.5,3.4,5.0,0
2019,8210,SO2,5.6,104.3,0.1,1.0,0
2019,8211,NO2,27.9,151.2,1.1,0.0,0
2019,8211,O3,25.3,105.1,0.7,6.0,0
2019,8211,PM10,24.7,166.0,1.0,115.0,0
2019,8211,PM2.5,13.6,53.4,2.8,3.0,0
2019,8212,CO,139.47500000000002,432.725,37.1,0.0,0
2019,8212,NO2,39.4,121.1,4.7,0.0,0
2019,8212,O3,25.0,102.7,0.4,2.0,0
2019,8212,PM10,37.1,92.8,9.8,5.0,0
2019,8212,PM2.5,18.4,46.3,5.4,7.0,0
2019,8212,SO2,8.5,31.3,1.0,0.0,0
2019,8213,CO,139.47500000000002,432.725,37.1,0.0,0
2019,8213,NO2,27.4,116.8,1.9,0.0,0
2019,8213,O3,27.0,95.2,0.7,0.0,0
2019,8213,PM10,27.0,87.5,4.6,1.0,0
2019,8213,PM2.5,15.3,59.0,2.2,6.0,0
2019,8213,SO2,2.8,7.8,0.4,0.0,0
2019,8214,CO,139.47500000000002,432.725,37.1,0.0,0
2019,8214,NO2,37.9,151.4,1.3,0.0,0
2019,8214,O3,28.6,111.3,2.7,9.0,0
2019,8214,PM10,43.7,208.8,1.8,785.0,0
2019,8214,PM2.5,25.1,66.9,7.7,40.0,0
2019,8214,SO2,4.9,17.2,1.0,0.0,0
2019,8215,O3,26.2,180.5,0.4,57.0,0
2019,8215,PM10,29.5,214.9,3.0,254.0,0
2019,8215,PM2.5,13.7,52.7,3.0,4.0,0
2019,8216,CO,139.47500000000002,432.725,37.1,0.0,0
2019,8216,NO2,34.6,164.3,0.4,0.0,0
2019,8216,O3,16.2,72.6,1.1,0.0,0
2019,8216,PM10,40.0,244.0,0.3,859.0,0
2019,8216,PM2.5,17.9,79.5,0.1,420.0,0
2019,8216,SO2,3.6,13.2,1.1,0.0,0
2019,8218,CO,139.47500000000002,432.725,37.1,0.0,0
2019,8218,NO2,42.7,146.5,3.2,0.0,0
2019,8218,O3,16.5,68.7,1.4,0.0,0
2019,8218,PM10,56.0,125.4,21.8,37.0,0
2019,8218,PM2.5,36.1,78.5,13.6,145.0,0
2019,8218,SO2,15.5,132.5,0.3,11.0,0
2019,8219,CO,139.47500000000002,432.725,37.1,0.0,0
2019,8219,NO2,26.2,156.8,2.1,0.0,0
2019,8219,O3,21.5,73.7,1.9,0.0,0
2019,8219,PM10,33.6,85.0,9.1,3.0,0
2019,8219,PM2.5,16.0,50.8,3.1,10.0,0
2019,8219,SO2,3.8,10.8,1.0,0.0,0
2019,8226,PM10,56.0,75.1,18.1,0.0,0
2019,8226,PM2.5,12.0,37.1,5.3,0.0,0
2019,8234,PM10,32.3,68.0,11.1,0.0,0
2019,8239,PM10,29.6,48.2,8.4,0.0,0
2019,8239,PM2.5,16.3,33.1,4.7,0.0,0
2019,8246,PM10,48.1,115.4,13.3,18.0,0
2019,8246,PM2.5,17.6,52.8,4.6,8.0,0
2019,8246,SO2,13.4,54.3,5.0,1.0,0
2019,8247,NO,6.9,100.2,0.0,0.0,0
2019,8247,NO2,15.8,133.4,0.0,0.0,0
2019,8247,PM10,17.8,49.6,1.9,0.0,0
2019,8247,SO2,13.8,87.8,1.9,6.0,0
2019,8248,PM10,20.0,54.5,2.3,0.0,0
2019,8248,SO2,11.0,116.4,4.4,1.0,0
2019,8250,PM10,17.4,97.7,0.8,12.0,0
2019,8250,PM2.5,9.3,44.8,1.6,3.0,0
2019,8250,SO2,8.6,171.6,0.1,16.0,0
2019,8252,PM10,39.5,375.0,1.0,768.0,0
2019,8252,PM2.5,15.1,38.0,3.6,1.0,0
2019,8254,PM10,28.3,143.0,1.0,235.0,0
2019,8254,PM2.5,10.7,40.9,2.6,1.0,0
2019,8254,SO2,10.4,47.1,1.5,0.0,0
2019,8258,PM10,30.2,43.6,19.0,0.0,0
2019,8285,O3,22.2,77.7,1.6,0.0,0
2019,8285,PM2.5,22.5,55.0,7.0,14.0,0
2019,8285,SO2,7.4,27.3,1.5,0.0,0
2019,8288,DViento,139.47500000000002,359.9,0.1,0.0,0
2019,8288,HAire2,73.7,90.6,37.1,0.0,0
2019,8288,O3,38.1,127.4,0.3,169.0,0
2019,8288,PLiquida,0.3,120.0,0.0,0.0,0
2019,8288,PM10,33.1,194.0,1.0,188.0,0
2019,8288,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2019,8288,TAire2,23.8,35.4,15.2,0.0,0
2019,8288,VViento,2.8,21.9,0.0,0.0,0
2019,8291,DViento,107.6,141.6,37.1,0.0,0
2019,8291,NO2,10.8,39.1,0.0,0.0,0
2019,8291,O3,32.1,131.7,0.1,104.0,0
2019,8291,P,139.47500000000002,432.725,37.1,0.0,0
2019,8291,PLiquida,0.1,17.2,0.0,0.0,0
